600	8.0342	2.4866
601	40.5555	-3.6273
602	19.2843	-98.4389
603	34.8167	138.1833
604	42.3876	-71.0995
605	47.1833	20.2000
606	51.9192	4.3889
607	27.8477	67.9055
608	48.7940	2.4932
609	36.3778	33.9344
610	27.7428	111.2956
611	51.8450	4.3292
612	46.5168	-84.3333
613	37.2438	42.4635
614	34.2215	-5.7077
615	-1.8544	106.1222
616	34.7953	116.0817
617	9.5127	77.6337
618	9.4500	77.7980
619	42.0334	-88.0834
620	36.7817	126.4522
621	33.8907	116.7747
622	42.6709	-83.0330
623	-23.1370	-64.3243
624	-26.9337	29.2415
625	-12.9689	-39.2614
626	20.5010	-86.9460
627	16.1840	-95.2014
628	27.6431	79.9402
629	-7.8764	110.3589
630	45.5877	-73.5950
631	28.4523	77.7000
632	31.8167	130.3000
633	50.3274	19.0290
634	24.9482	114.0657
635	18.8059	-71.2299
636	37.1041	-113.5841
637	53.4877	-2.2904
638	53.5791	-0.6544
639	52.4561	13.3320
640	42.3586	20.8250
641	10.9447	123.4242
642	37.7799	-121.9780
643	42.4734	-83.2219
644	48.0566	38.4383
645	45.3071	-73.2626
646	-11.0147	-37.2064
647	-7.4264	111.0222
648	18.3886	78.8105
649	17.6528	121.6910
650	38.9907	-77.0261
651	52.6329	29.7389
652	53.3367	15.0499
653	22.5667	59.5289
654	47.4239	9.3748
655	40.7058	110.2856
656	7.3399	-2.3268
657	39.9378	48.9290
658	-27.1887	25.3293
659	51.5090	-0.3713
660	2.5148	102.8158
661	20.9153	-100.7439
662	36.1867	-94.1288
663	35.8855	3.7724
664	21.3482	74.8803
665	52.7101	-2.7521
666	16.7689	96.2450
667	15.1718	44.3244
668	54.1118	22.9309
669	51.1651	4.1437
670	36.2167	138.4833
671	15.7698	76.7558
672	37.2833	140.3833
673	35.1857	1.4961
674	-20.9169	-46.9914
675	19.2676	-99.5321
676	59.8996	29.0857
677	10.6296	-74.9206
678	24.4465	117.8122
679	-12.1167	-77.0500
680	-33.0117	17.9442
681	37.7482	27.4061
682	48.0896	39.6524
683	14.5689	-90.4953
684	35.6870	-105.9378
685	14.5333	100.9167
686	42.1859	127.4789
687	14.8800	120.2343
688	49.2224	31.8871
689	-6.1349	12.3689
690	15.2423	120.8392
691	31.9099	70.8774
692	-3.6667	-45.3800
693	19.5678	74.2115
694	20.1881	-75.8503
695	25.9241	68.6200
696	36.1000	137.9667
697	47.2833	-2.2000
698	21.0184	-101.8551
699	59.3600	18.0009
600	8.0342	2.4866
601	40.5555	-3.6273
602	19.2843	-98.4389
603	34.8167	138.1833
604	42.3876	-71.0995
605	47.1833	20.2000
606	51.9192	4.3889
607	27.8477	67.9055
608	48.7940	2.4932
609	36.3778	33.9344
610	27.7428	111.2956
611	51.8450	4.3292
612	46.5168	-84.3333
613	37.2438	42.4635
614	34.2215	-5.7077
615	-1.8544	106.1222
616	34.7953	116.0817
617	9.5127	77.6337
618	9.4500	77.7980
619	42.0334	-88.0834
620	36.7817	126.4522
621	33.8907	116.7747
622	42.6709	-83.0330
623	-23.1370	-64.3243
624	-26.9337	29.2415
625	-12.9689	-39.2614
626	20.5010	-86.9460
627	16.1840	-95.2014
628	27.6431	79.9402
629	-7.8764	110.3589
630	45.5877	-73.5950
631	28.4523	77.7000
632	31.8167	130.3000
633	50.3274	19.0290
634	24.9482	114.0657
635	18.8059	-71.2299
636	37.1041	-113.5841
637	53.4877	-2.2904
638	53.5791	-0.6544
639	52.4561	13.3320
640	42.3586	20.8250
641	10.9447	123.4242
642	37.7799	-121.9780
643	42.4734	-83.2219
644	48.0566	38.4383
645	45.3071	-73.2626
646	-11.0147	-37.2064
647	-7.4264	111.0222
648	18.3886	78.8105
649	17.6528	121.6910
650	38.9907	-77.0261
651	52.6329	29.7389
652	53.3367	15.0499
653	22.5667	59.5289
654	47.4239	9.3748
655	40.7058	110.2856
656	7.3399	-2.3268
657	39.9378	48.9290
658	-27.1887	25.3293
659	51.5090	-0.3713
660	2.5148	102.8158
661	20.9153	-100.7439
662	36.1867	-94.1288
663	35.8855	3.7724
664	21.3482	74.8803
665	52.7101	-2.7521
666	16.7689	96.2450
667	15.1718	44.3244
668	54.1118	22.9309
669	51.1651	4.1437
670	36.2167	138.4833
671	15.7698	76.7558
672	37.2833	140.3833
673	35.1857	1.4961
674	-20.9169	-46.9914
675	19.2676	-99.5321
676	59.8996	29.0857
677	10.6296	-74.9206
678	24.4465	117.8122
679	-12.1167	-77.0500
680	-33.0117	17.9442
681	37.7482	27.4061
682	48.0896	39.6524
683	14.5689	-90.4953
684	35.6870	-105.9378
685	14.5333	100.9167
686	42.1859	127.4789
687	14.8800	120.2343
688	49.2224	31.8871
689	-6.1349	12.3689
690	15.2423	120.8392
691	31.9099	70.8774
692	-3.6667	-45.3800
693	19.5678	74.2115
694	20.1881	-75.8503
695	25.9241	68.6200
696	36.1000	137.9667
697	47.2833	-2.2000
698	21.0184	-101.8551
699	59.3600	18.0009
600	8.0342	2.4866
601	40.5555	-3.6273
602	19.2843	-98.4389
603	34.8167	138.1833
604	42.3876	-71.0995
605	47.1833	20.2000
606	51.9192	4.3889
607	27.8477	67.9055
608	48.7940	2.4932
609	36.3778	33.9344
610	27.7428	111.2956
611	51.8450	4.3292
612	46.5168	-84.3333
613	37.2438	42.4635
614	34.2215	-5.7077
615	-1.8544	106.1222
616	34.7953	116.0817
617	9.5127	77.6337
618	9.4500	77.7980
619	42.0334	-88.0834
620	36.7817	126.4522
621	33.8907	116.7747
622	42.6709	-83.0330
623	-23.1370	-64.3243
624	-26.9337	29.2415
625	-12.9689	-39.2614
626	20.5010	-86.9460
627	16.1840	-95.2014
628	27.6431	79.9402
629	-7.8764	110.3589
630	45.5877	-73.5950
631	28.4523	77.7000
632	31.8167	130.3000
633	50.3274	19.0290
634	24.9482	114.0657
635	18.8059	-71.2299
636	37.1041	-113.5841
637	53.4877	-2.2904
638	53.5791	-0.6544
639	52.4561	13.3320
640	42.3586	20.8250
641	10.9447	123.4242
642	37.7799	-121.9780
643	42.4734	-83.2219
644	48.0566	38.4383
645	45.3071	-73.2626
646	-11.0147	-37.2064
647	-7.4264	111.0222
648	18.3886	78.8105
649	17.6528	121.6910
650	38.9907	-77.0261
651	52.6329	29.7389
652	53.3367	15.0499
653	22.5667	59.5289
654	47.4239	9.3748
655	40.7058	110.2856
656	7.3399	-2.3268
657	39.9378	48.9290
658	-27.1887	25.3293
659	51.5090	-0.3713
660	2.5148	102.8158
661	20.9153	-100.7439
662	36.1867	-94.1288
663	35.8855	3.7724
664	21.3482	74.8803
665	52.7101	-2.7521
666	16.7689	96.2450
667	15.1718	44.3244
668	54.1118	22.9309
669	51.1651	4.1437
670	36.2167	138.4833
671	15.7698	76.7558
672	37.2833	140.3833
673	35.1857	1.4961
674	-20.9169	-46.9914
675	19.2676	-99.5321
676	59.8996	29.0857
677	10.6296	-74.9206
678	24.4465	117.8122
679	-12.1167	-77.0500
680	-33.0117	17.9442
681	37.7482	27.4061
682	48.0896	39.6524
683	14.5689	-90.4953
684	35.6870	-105.9378
685	14.5333	100.9167
686	42.1859	127.4789
687	14.8800	120.2343
688	49.2224	31.8871
689	-6.1349	12.3689
690	15.2423	120.8392
691	31.9099	70.8774
692	-3.6667	-45.3800
693	19.5678	74.2115
694	20.1881	-75.8503
695	25.9241	68.6200
696	36.1000	137.9667
697	47.2833	-2.2000
698	21.0184	-101.8551
699	59.3600	18.0009
600	8.0342	2.4866
601	40.5555	-3.6273
602	19.2843	-98.4389
603	34.8167	138.1833
604	42.3876	-71.0995
605	47.1833	20.2000
606	51.9192	4.3889
607	27.8477	67.9055
608	48.7940	2.4932
609	36.3778	33.9344
610	27.7428	111.2956
611	51.8450	4.3292
612	46.5168	-84.3333
613	37.2438	42.4635
614	34.2215	-5.7077
615	-1.8544	106.1222
616	34.7953	116.0817
617	9.5127	77.6337
618	9.4500	77.7980
619	42.0334	-88.0834
620	36.7817	126.4522
621	33.8907	116.7747
622	42.6709	-83.0330
623	-23.1370	-64.3243
624	-26.9337	29.2415
625	-12.9689	-39.2614
626	20.5010	-86.9460
627	16.1840	-95.2014
628	27.6431	79.9402
629	-7.8764	110.3589
630	45.5877	-73.5950
631	28.4523	77.7000
632	31.8167	130.3000
633	50.3274	19.0290
634	24.9482	114.0657
635	18.8059	-71.2299
636	37.1041	-113.5841
637	53.4877	-2.2904
638	53.5791	-0.6544
639	52.4561	13.3320
640	42.3586	20.8250
641	10.9447	123.4242
642	37.7799	-121.9780
643	42.4734	-83.2219
644	48.0566	38.4383
645	45.3071	-73.2626
646	-11.0147	-37.2064
647	-7.4264	111.0222
648	18.3886	78.8105
649	17.6528	121.6910
650	38.9907	-77.0261
651	52.6329	29.7389
652	53.3367	15.0499
653	22.5667	59.5289
654	47.4239	9.3748
655	40.7058	110.2856
656	7.3399	-2.3268
657	39.9378	48.9290
658	-27.1887	25.3293
659	51.5090	-0.3713
660	2.5148	102.8158
661	20.9153	-100.7439
662	36.1867	-94.1288
663	35.8855	3.7724
664	21.3482	74.8803
665	52.7101	-2.7521
666	16.7689	96.2450
667	15.1718	44.3244
668	54.1118	22.9309
669	51.1651	4.1437
670	36.2167	138.4833
671	15.7698	76.7558
672	37.2833	140.3833
673	35.1857	1.4961
674	-20.9169	-46.9914
675	19.2676	-99.5321
676	59.8996	29.0857
677	10.6296	-74.9206
678	24.4465	117.8122
679	-12.1167	-77.0500
680	-33.0117	17.9442
681	37.7482	27.4061
682	48.0896	39.6524
683	14.5689	-90.4953
684	35.6870	-105.9378
685	14.5333	100.9167
686	42.1859	127.4789
687	14.8800	120.2343
688	49.2224	31.8871
689	-6.1349	12.3689
690	15.2423	120.8392
691	31.9099	70.8774
692	-3.6667	-45.3800
693	19.5678	74.2115
694	20.1881	-75.8503
695	25.9241	68.6200
696	36.1000	137.9667
697	47.2833	-2.2000
698	21.0184	-101.8551
699	59.3600	18.0009
600	8.0342	2.4866
601	40.5555	-3.6273
602	19.2843	-98.4389
603	34.8167	138.1833
604	42.3876	-71.0995
605	47.1833	20.2000
606	51.9192	4.3889
607	27.8477	67.9055
608	48.7940	2.4932
609	36.3778	33.9344
610	27.7428	111.2956
611	51.8450	4.3292
612	46.5168	-84.3333
613	37.2438	42.4635
614	34.2215	-5.7077
615	-1.8544	106.1222
616	34.7953	116.0817
617	9.5127	77.6337
618	9.4500	77.7980
619	42.0334	-88.0834
620	36.7817	126.4522
621	33.8907	116.7747
622	42.6709	-83.0330
623	-23.1370	-64.3243
624	-26.9337	29.2415
625	-12.9689	-39.2614
626	20.5010	-86.9460
627	16.1840	-95.2014
628	27.6431	79.9402
629	-7.8764	110.3589
630	45.5877	-73.5950
631	28.4523	77.7000
632	31.8167	130.3000
633	50.3274	19.0290
634	24.9482	114.0657
635	18.8059	-71.2299
636	37.1041	-113.5841
637	53.4877	-2.2904
638	53.5791	-0.6544
639	52.4561	13.3320
640	42.3586	20.8250
641	10.9447	123.4242
642	37.7799	-121.9780
643	42.4734	-83.2219
644	48.0566	38.4383
645	45.3071	-73.2626
646	-11.0147	-37.2064
647	-7.4264	111.0222
648	18.3886	78.8105
649	17.6528	121.6910
650	38.9907	-77.0261
651	52.6329	29.7389
652	53.3367	15.0499
653	22.5667	59.5289
654	47.4239	9.3748
655	40.7058	110.2856
656	7.3399	-2.3268
657	39.9378	48.9290
658	-27.1887	25.3293
659	51.5090	-0.3713
660	2.5148	102.8158
661	20.9153	-100.7439
662	36.1867	-94.1288
663	35.8855	3.7724
664	21.3482	74.8803
665	52.7101	-2.7521
666	16.7689	96.2450
667	15.1718	44.3244
668	54.1118	22.9309
669	51.1651	4.1437
670	36.2167	138.4833
671	15.7698	76.7558
672	37.2833	140.3833
673	35.1857	1.4961
674	-20.9169	-46.9914
675	19.2676	-99.5321
676	59.8996	29.0857
677	10.6296	-74.9206
678	24.4465	117.8122
679	-12.1167	-77.0500
680	-33.0117	17.9442
681	37.7482	27.4061
682	48.0896	39.6524
683	14.5689	-90.4953
684	35.6870	-105.9378
685	14.5333	100.9167
686	42.1859	127.4789
687	14.8800	120.2343
688	49.2224	31.8871
689	-6.1349	12.3689
690	15.2423	120.8392
691	31.9099	70.8774
692	-3.6667	-45.3800
693	19.5678	74.2115
694	20.1881	-75.8503
695	25.9241	68.6200
696	36.1000	137.9667
697	47.2833	-2.2000
698	21.0184	-101.8551
699	59.3600	18.0009
600	8.0342	2.4866
601	40.5555	-3.6273
602	19.2843	-98.4389
603	34.8167	138.1833
604	42.3876	-71.0995
605	47.1833	20.2000
606	51.9192	4.3889
607	27.8477	67.9055
608	48.7940	2.4932
609	36.3778	33.9344
610	27.7428	111.2956
611	51.8450	4.3292
612	46.5168	-84.3333
613	37.2438	42.4635
614	34.2215	-5.7077
615	-1.8544	106.1222
616	34.7953	116.0817
617	9.5127	77.6337
618	9.4500	77.7980
619	42.0334	-88.0834
620	36.7817	126.4522
621	33.8907	116.7747
622	42.6709	-83.0330
623	-23.1370	-64.3243
624	-26.9337	29.2415
625	-12.9689	-39.2614
626	20.5010	-86.9460
627	16.1840	-95.2014
628	27.6431	79.9402
629	-7.8764	110.3589
630	45.5877	-73.5950
631	28.4523	77.7000
632	31.8167	130.3000
633	50.3274	19.0290
634	24.9482	114.0657
635	18.8059	-71.2299
636	37.1041	-113.5841
637	53.4877	-2.2904
638	53.5791	-0.6544
639	52.4561	13.3320
640	42.3586	20.8250
641	10.9447	123.4242
642	37.7799	-121.9780
643	42.4734	-83.2219
644	48.0566	38.4383
645	45.3071	-73.2626
646	-11.0147	-37.2064
647	-7.4264	111.0222
648	18.3886	78.8105
649	17.6528	121.6910
650	38.9907	-77.0261
651	52.6329	29.7389
652	53.3367	15.0499
653	22.5667	59.5289
654	47.4239	9.3748
655	40.7058	110.2856
656	7.3399	-2.3268
657	39.9378	48.9290
658	-27.1887	25.3293
659	51.5090	-0.3713
660	2.5148	102.8158
661	20.9153	-100.7439
662	36.1867	-94.1288
663	35.8855	3.7724
664	21.3482	74.8803
665	52.7101	-2.7521
666	16.7689	96.2450
667	15.1718	44.3244
668	54.1118	22.9309
669	51.1651	4.1437
670	36.2167	138.4833
671	15.7698	76.7558
672	37.2833	140.3833
673	35.1857	1.4961
674	-20.9169	-46.9914
675	19.2676	-99.5321
676	59.8996	29.0857
677	10.6296	-74.9206
678	24.4465	117.8122
679	-12.1167	-77.0500
680	-33.0117	17.9442
681	37.7482	27.4061
682	48.0896	39.6524
683	14.5689	-90.4953
684	35.6870	-105.9378
685	14.5333	100.9167
686	42.1859	127.4789
687	14.8800	120.2343
688	49.2224	31.8871
689	-6.1349	12.3689
690	15.2423	120.8392
691	31.9099	70.8774
692	-3.6667	-45.3800
693	19.5678	74.2115
694	20.1881	-75.8503
695	25.9241	68.6200
696	36.1000	137.9667
697	47.2833	-2.2000
698	21.0184	-101.8551
699	59.3600	18.0009
600	8.0342	2.4866
601	40.5555	-3.6273
602	19.2843	-98.4389
603	34.8167	138.1833
604	42.3876	-71.0995
605	47.1833	20.2000
606	51.9192	4.3889
607	27.8477	67.9055
608	48.7940	2.4932
609	36.3778	33.9344
610	27.7428	111.2956
611	51.8450	4.3292
612	46.5168	-84.3333
613	37.2438	42.4635
614	34.2215	-5.7077
615	-1.8544	106.1222
616	34.7953	116.0817
617	9.5127	77.6337
618	9.4500	77.7980
619	42.0334	-88.0834
620	36.7817	126.4522
621	33.8907	116.7747
622	42.6709	-83.0330
623	-23.1370	-64.3243
624	-26.9337	29.2415
625	-12.9689	-39.2614
626	20.5010	-86.9460
627	16.1840	-95.2014
628	27.6431	79.9402
629	-7.8764	110.3589
630	45.5877	-73.5950
631	28.4523	77.7000
632	31.8167	130.3000
633	50.3274	19.0290
634	24.9482	114.0657
635	18.8059	-71.2299
636	37.1041	-113.5841
637	53.4877	-2.2904
638	53.5791	-0.6544
639	52.4561	13.3320
640	42.3586	20.8250
641	10.9447	123.4242
642	37.7799	-121.9780
643	42.4734	-83.2219
644	48.0566	38.4383
645	45.3071	-73.2626
646	-11.0147	-37.2064
647	-7.4264	111.0222
648	18.3886	78.8105
649	17.6528	121.6910
650	38.9907	-77.0261
651	52.6329	29.7389
652	53.3367	15.0499
653	22.5667	59.5289
654	47.4239	9.3748
655	40.7058	110.2856
656	7.3399	-2.3268
657	39.9378	48.9290
658	-27.1887	25.3293
659	51.5090	-0.3713
660	2.5148	102.8158
661	20.9153	-100.7439
662	36.1867	-94.1288
663	35.8855	3.7724
664	21.3482	74.8803
665	52.7101	-2.7521
666	16.7689	96.2450
667	15.1718	44.3244
668	54.1118	22.9309
669	51.1651	4.1437
670	36.2167	138.4833
671	15.7698	76.7558
672	37.2833	140.3833
673	35.1857	1.4961
674	-20.9169	-46.9914
675	19.2676	-99.5321
676	59.8996	29.0857
677	10.6296	-74.9206
678	24.4465	117.8122
679	-12.1167	-77.0500
680	-33.0117	17.9442
681	37.7482	27.4061
682	48.0896	39.6524
683	14.5689	-90.4953
684	35.6870	-105.9378
685	14.5333	100.9167
686	42.1859	127.4789
687	14.8800	120.2343
688	49.2224	31.8871
689	-6.1349	12.3689
690	15.2423	120.8392
691	31.9099	70.8774
692	-3.6667	-45.3800
693	19.5678	74.2115
694	20.1881	-75.8503
695	25.9241	68.6200
696	36.1000	137.9667
697	47.2833	-2.2000
698	21.0184	-101.8551
699	59.3600	18.0009
